index	l_pup_cent_x	l_pup_cent_y	l_pup_cent_z	l_pup_cent_val	l_pup_diam	l_pup_diam_val	l_gaze_dir_x	l_gaze_dir_y	l_gaze_dir_z	l_gaze_dir_val	r_pup_cent_x	r_pup_cent_y	r_pup_cent_z	r_pup_cent_val	r_pup_diam	r_pup_diam_val	r_gaze_dir_x	r_gaze_dir_y	r_gaze_dir_z	r_gaze_dir_val	gaze_pos_x	gaze_pos_y	gaze_pos_val	3d_gaze_pos_x	3d_gaze_pos_y	3d_gaze_pos_z	3d_gaze_pos_val	vts_time	seconds
123231009	32.14	-26.61	-34.9	0.0	3.32	0.0	-0.0655	0.1236	0.9902	0.0	-34.4	-24.11	-34.32	0.0	3.43	0.0	-0.0234	0.1177	0.9928	0.0	0.5026	0.4155	0.0	-70.05	161.59	1502.17	0.0	2319444.0	2.839292
123251008	32.15	-26.61	-34.9	0.0	3.32	0.0	-0.0655	0.1234	0.9902	0.0	-34.4	-24.11	-34.32	0.0	3.43	0.0	-0.0217	0.1172	0.9929	0.0	0.5021	0.4164	0.0	-66.24	154.24	1445.55	0.0	2339443.0	2.859291
123270999	32.15	-26.61	-34.89	0.0	3.31	0.0	-0.0646	0.1232	0.9903	0.0	-34.39	-24.11	-34.32	0.0	3.42	0.0	-0.0204	0.1169	0.9929	0.0	0.5014	0.4168	0.0	-63.91	151.88	1429.04	0.0	2359434.0	2.879282
123290999	32.16	-26.6	-34.9	0.0	3.31	0.0	-0.0631	0.1226	0.9905	0.0	-34.37	-24.12	-34.29	0.0	3.42	0.0	-0.0138	0.1172	0.993	0.0	0.499	0.4186	0.0	-52.54	134.89	1291.14	0.0	2379434.0	2.899282
123310989	32.17	-26.6	-34.89	0.0	3.3	0.0	-0.0604	0.1235	0.9905	0.0	-34.37	-24.11	-34.31	0.0	3.42	0.0	-0.0151	0.1171	0.993	0.0	0.4985	0.4168	0.0	-55.62	148.32	1397.23	0.0	2399424.0	2.919272
123330989	32.18	-26.6	-34.89	0.0	3.3	0.0	-0.0578	0.1236	0.9906	0.0	-34.35	-24.12	-34.29	0.0	3.45	0.0	-0.0099	0.1206	0.9927	0.0	0.4962	0.4154	0.0	-48.02	143.7	1338.61	0.0	2419424.0	2.939272
123350978	32.19	-26.59	-34.9	0.0	3.3	0.0	-0.0566	0.124	0.9907	0.0	-34.36	-24.11	-34.3	0.0	3.44	0.0	-0.011	0.1199	0.9927	0.0	0.4961	0.4148	0.0	-50.05	151.14	1401.01	0.0	2439413.0	2.959261
123370978	32.19	-26.59	-34.9	0.0	3.31	0.0	-0.0561	0.1246	0.9906	0.0	-34.35	-24.1	-34.32	0.0	3.44	0.0	-0.0101	0.1204	0.9927	0.0	0.4957	0.4142	0.0	-48.67	150.55	1388.8	0.0	2459413.0	2.979261
123390969	32.2	-26.58	-34.91	0.0	3.3	0.0	-0.0553	0.1256	0.9905	0.0	-34.35	-24.09	-34.32	0.0	3.44	0.0	-0.0087	0.1212	0.9926	0.0	0.495	0.4134	0.0	-46.53	149.85	1373.06	0.0	2479404.0	2.999252
123410969	32.21	-26.58	-34.91	0.0	3.3	0.0	-0.0546	0.1261	0.9905	0.0	-34.34	-24.09	-34.33	0.0	3.45	0.0	-0.0072	0.1209	0.9926	0.0	0.4943	0.4136	0.0	-44.06	146.46	1344.73	0.0	2499404.0	3.019252
123430959	32.21	-26.57	-34.91	0.0	3.31	0.0	-0.0535	0.1269	0.9905	0.0	-34.33	-24.08	-34.34	0.0	3.46	0.0	-0.0057	0.1219	0.9925	0.0	0.4936	0.4127	0.0	-41.93	146.43	1334.1	0.0	2519394.0	3.039242
123450958	32.21	-26.57	-34.91	0.0	3.31	0.0	-0.0524	0.1278	0.9904	0.0	-34.33	-24.07	-34.34	0.0	3.46	0.0	-0.0049	0.1227	0.9924	0.0	0.493	0.4117	0.0	-40.78	148.31	1339.8	0.0	2539393.0	3.059241
123470949	32.2	-26.58	-34.91	0.0	3.31	0.0	-0.0537	0.1263	0.9905	0.0	-34.32	-24.12	-34.26	0.0	3.44	0.0	-0.0095	0.1224	0.9924	0.0	0.4947	0.4115	0.0	-48.31	160.6	1447.99	0.0	2559384.0	3.079232
123490949	32.19	-26.58	-34.92	0.0	3.31	0.0	-0.0549	0.126	0.9905	0.0	-34.31	-24.13	-34.25	0.0	3.45	0.0	-0.009	0.1213	0.9926	0.0	0.495	0.413	0.0	-46.93	152.13	1388.65	0.0	2579384.0	3.099232
123510939	32.18	-26.57	-34.92	0.0	3.32	0.0	-0.0557	0.1255	0.9905	0.0	-34.31	-24.13	-34.24	0.0	3.45	0.0	-0.0082	0.1213	0.9926	0.0	0.495	0.4138	0.0	-45.45	146.05	1342.7	0.0	2599374.0	3.119222
123530939	32.17	-26.57	-34.93	0.0	3.33	0.0	-0.0573	0.1255	0.9904	0.0	-34.31	-24.13	-34.25	0.0	3.45	0.0	-0.0085	0.121	0.9926	0.0	0.4956	0.4144	0.0	-45.58	141.35	1306.38	0.0	2619374.0	3.139222
123550929	32.18	-26.56	-34.94	0.0	3.33	0.0	-0.0565	0.1265	0.9904	0.0	-34.31	-24.1	-34.29	0.0	3.45	0.0	-0.0077	0.1215	0.9926	0.0	0.4951	0.4136	0.0	-44.38	141.86	1302.04	0.0	2639364.0	3.159212
123570929	32.19	-26.56	-34.94	0.0	3.33	0.0	-0.0554	0.1275	0.9903	0.0	-34.32	-24.09	-34.31	0.0	3.45	0.0	-0.0075	0.1222	0.9925	0.0	0.4947	0.4124	0.0	-44.28	146.08	1326.38	0.0	2659364.0	3.179212
123590919	32.18	-26.56	-34.94	0.0	3.33	0.0	-0.0559	0.1276	0.9903	0.0	-34.32	-24.09	-34.32	0.0	3.45	0.0	-0.0075	0.1223	0.9925	0.0	0.4949	0.4124	0.0	-44.17	144.42	1312.23	0.0	2679354.0	3.199202
123610919	32.18	-26.56	-34.94	0.0	3.33	0.0	-0.0571	0.1273	0.9902	0.0	-34.32	-24.08	-34.33	0.0	3.44	0.0	-0.0077	0.1234	0.9923	0.0	0.4954	0.4123	0.0	-44.52	142.48	1292.3	0.0	2699354.0	3.219202
123630909	32.17	-26.56	-34.94	0.0	3.33	0.0	-0.0581	0.1261	0.9903	0.0	-34.33	-24.08	-34.34	0.0	3.44	0.0	-0.0083	0.1235	0.9923	0.0	0.4958	0.413	0.0	-45.3	140.78	1284.8	0.0	2719344.0	3.239192
123650908	32.16	-26.56	-34.94	0.0	3.34	0.0	-0.0594	0.1244	0.9904	0.0	-34.33	-24.1	-34.31	0.0	3.44	0.0	-0.009	0.1224	0.9924	0.0	0.4964	0.4148	0.0	-46.12	136.99	1269.33	0.0	2739343.0	3.259191
123670899	32.16	-26.57	-34.94	0.0	3.34	0.0	-0.0597	0.1239	0.9905	0.0	-34.32	-24.12	-34.27	0.0	3.44	0.0	-0.0081	0.123	0.9924	0.0	0.4963	0.4152	0.0	-44.74	133.49	1241.24	0.0	2759334.0	3.279182
123690898	32.17	-26.57	-34.94	0.0	3.35	0.0	-0.0597	0.1244	0.9904	0.0	-34.32	-24.11	-34.27	0.0	3.43	0.0	-0.0085	0.1246	0.9922	0.0	0.4964	0.4138	0.0	-45.37	136.22	1251.81	0.0	2779333.0	3.299181
123710889	32.17	-26.57	-34.94	0.0	3.35	0.0	-0.0595	0.1245	0.9904	0.0	-34.32	-24.12	-34.24	0.0	3.44	0.0	-0.0098	0.128	0.9917	0.0	0.4968	0.4115	0.0	-47.1	142.08	1279.8	0.0	2799324.0	3.319172
123730889	32.17	-26.57	-34.93	0.0	3.35	0.0	-0.0595	0.1241	0.9905	0.0	-34.32	-24.12	-34.23	0.0	3.44	0.0	-0.01	0.1293	0.9916	0.0	0.4968	0.4111	0.0	-47.03	142.22	1275.94	0.0	2819324.0	3.339172
123750879	32.17	-26.57	-34.93	0.0	3.35	0.0	-0.0594	0.1248	0.9904	0.0	-34.32	-24.12	-34.21	0.0	3.44	0.0	-0.0091	0.1283	0.9917	0.0	0.4965	0.4113	0.0	-46.08	140.76	1265.95	0.0	2839314.0	3.359162
123770878	32.18	-26.57	-34.93	0.0	3.36	0.0	-0.0597	0.1252	0.9903	0.0	-34.31	-24.13	-34.2	0.0	3.44	0.0	-0.009	0.1286	0.9917	0.0	0.4966	0.4112	0.0	-45.79	139.6	1253.66	0.0	2859313.0	3.379161
123790869	32.18	-26.57	-34.93	0.0	3.36	0.0	-0.0597	0.1254	0.9903	0.0	-34.31	-24.13	-34.2	0.0	3.45	0.0	-0.0093	0.1283	0.9917	0.0	0.4967	0.4111	0.0	-46.36	140.86	1263.83	0.0	2879304.0	3.399152
123810868	32.18	-26.58	-34.92	0.0	3.36	0.0	-0.0597	0.126	0.9902	0.0	-34.32	-24.12	-34.21	0.0	3.45	0.0	-0.0092	0.1281	0.9917	0.0	0.4967	0.4109	0.0	-46.28	141.05	1263.7	0.0	2899303.0	3.419151
123830860	32.19	-26.58	-34.92	0.0	3.36	0.0	-0.0604	0.1262	0.9902	0.0	-34.32	-24.12	-34.21	0.0	3.46	0.0	-0.0089	0.1284	0.9917	0.0	0.4968	0.4109	0.0	-45.62	138.29	1239.02	0.0	2919295.0	3.439143
123850857	32.19	-26.58	-34.92	0.0	3.37	0.0	-0.0609	0.1272	0.99	0.0	-34.32	-24.11	-34.22	0.0	3.47	0.0	-0.0086	0.1292	0.9916	0.0	0.4969	0.4102	0.0	-45.12	137.04	1220.76	0.0	2939292.0	3.45914
123870849	32.2	-26.59	-34.92	0.0	3.38	0.0	-0.0615	0.1272	0.99	0.0	-34.32	-24.1	-34.24	0.0	3.47	0.0	-0.0078	0.1291	0.9916	0.0	0.4968	0.4107	0.0	-43.87	132.88	1188.94	0.0	2959284.0	3.479132
123890849	32.21	-26.59	-34.91	0.0	3.39	0.0	-0.0613	0.1266	0.9901	0.0	-34.31	-24.1	-34.22	0.0	3.48	0.0	-0.0068	0.1292	0.9916	0.0	0.4965	0.4113	0.0	-42.37	129.69	1166.59	0.0	2979284.0	3.499132
123910839	32.21	-26.6	-34.91	0.0	3.39	0.0	-0.0608	0.1266	0.9901	0.0	-34.31	-24.1	-34.23	0.0	3.48	0.0	-0.0047	0.1289	0.9916	0.0	0.4957	0.412	0.0	-39.81	125.53	1135.9	0.0	2999274.0	3.519122
123930839	32.22	-26.61	-34.91	0.0	3.39	0.0	-0.0595	0.1265	0.9902	0.0	-34.3	-24.09	-34.22	0.0	3.49	0.0	-0.0051	0.1217	0.9926	0.0	0.4953	0.4155	0.0	-40.3	125.33	1169.0	0.0	3019274.0	3.539122
123950829	32.23	-26.61	-34.92	0.0	3.4	0.0	-0.0584	0.126	0.9903	0.0	-34.31	-24.04	-34.32	0.0	3.51	0.0	-0.004	0.1251	0.9921	0.0	0.4947	0.4137	0.0	-39.26	128.3	1178.38	0.0	3039264.0	3.559112
123970829	32.27	-26.55	-35.01	0.0	3.4	0.0	-0.0527	0.127	0.9905	0.0	-34.32	-24.01	-34.38	0.0	3.51	0.0	-0.0022	0.1267	0.9919	0.0	0.4923	0.4107	0.0	-37.24	141.9	1272.21	0.0	3059264.0	3.579112
123990819	32.38	-26.38	-35.22	0.0	3.32	0.0	-0.0577	0.0987	0.9934	0.0	-34.33	-23.87	-34.52	0.0	3.5	0.0	0.008	0.0966	0.9953	0.0	0.4903	0.4483	0.0	-26.25	74.08	975.02	0.0	3079254.0	3.599102
124010818	32.41	-26.23	-35.47	0.0	3.25	0.0	-0.0603	0.0642	0.9961	0.0	-34.32	-23.73	-34.79	0.0	3.3	0.0	0.042	0.0596	0.9973	0.0	0.4801	0.5017	0.0	-6.96	15.36	614.68	0.0	3099253.0	3.619101
124030808											-34.32	-23.68	-34.92	0.0	4.38	0.0	0.0122	-0.022	0.9997	0.0	0.4973	0.5944	0.0	-26.35	-37.99	616.09	0.0	3119243.0	3.639091
124050809	32.4	-26.24	-35.39	0.0	3.27	0.0	-0.065	0.0729	0.9952	0.0	-34.34	-23.68	-34.87	0.0	4.26	0.0	0.0039	-0.0129	0.9999	0.0	0.4939	0.567	0.0	-13.15	-13.0	360.78	0.0	3139244.0	3.659092
124070798	32.38	-26.25	-35.34	0.0	3.31	0.0	-0.0623	0.0906	0.9939	0.0	-34.34	-23.7	-34.81	0.0	4.14	0.0	0.0004	0.0137	0.9999	0.0	0.4944	0.5336	0.0	-14.73	-1.84	406.42	0.0	3159233.0	3.679081
124090798	32.36	-26.29	-35.28	0.0	3.35	0.0	-0.0567	0.1125	0.992	0.0	-34.33	-23.75	-34.69	0.0	3.81	0.0	0.0019	0.0967	0.9953	0.0	0.492	0.4393	0.0	-30.32	86.82	1027.33	0.0	3179233.0	3.699081
124110788	32.36	-26.33	-35.22	0.0	3.34	0.0	-0.0509	0.1318	0.99	0.0	-34.32	-23.79	-34.62	0.0	3.64	0.0	0.0006	0.1233	0.9924	0.0	0.4909	0.4104	0.0	-32.82	136.37	1219.55	0.0	3199223.0	3.719071
124130789	32.35	-26.39	-35.09	0.0	3.36	0.0	-0.0567	0.1406	0.9884	0.0	-34.27	-23.83	-34.51	0.0	3.5	0.0	-0.0067	0.1333	0.991	0.0	0.4951	0.3995	0.0	-42.43	154.04	1259.81	0.0	3219224.0	3.739072
124150779	32.34	-26.4	-35.06	0.0	3.35	0.0	-0.0497	0.1438	0.9884	0.0	-34.25	-23.87	-34.42	0.0	3.45	0.0	-0.0048	0.1376	0.9905	0.0	0.4924	0.3934	0.0	-40.8	180.17	1408.95	0.0	3239214.0	3.759062
124170778	32.33	-26.4	-35.07	0.0	3.37	0.0	-0.0483	0.1463	0.9881	0.0	-34.24	-23.89	-34.37	0.0	3.41	0.0	-0.0029	0.1389	0.9903	0.0	0.4914	0.3916	0.0	-37.64	179.15	1382.25	0.0	3259213.0	3.779061
124190768	32.33	-26.41	-35.04	0.0	3.36	0.0	-0.0482	0.1467	0.988	0.0	-34.24	-23.9	-34.35	0.0	3.4	0.0	-0.0011	0.1385	0.9904	0.0	0.4909	0.3922	0.0	-34.85	170.81	1324.59	0.0	3279203.0	3.799051
124210769	32.32	-26.42	-35.01	0.0	3.37	0.0	-0.0467	0.1493	0.9877	0.0	-34.24	-23.91	-34.33	0.0	3.39	0.0	0.0	0.1389	0.9903	0.0	0.4901	0.3907	0.0	-32.81	171.15	1312.94	0.0	3299204.0	3.819052
124230759	32.32	-26.43	-35.0	0.0	3.37	0.0	-0.0456	0.1494	0.9877	0.0	-34.24	-23.91	-34.31	0.0	3.4	0.0	0.0008	0.1398	0.9902	0.0	0.4895	0.3899	0.0	-31.89	174.51	1330.99	0.0	3319194.0	3.839042
124250759	32.32	-26.44	-34.99	0.0	3.36	0.0	-0.0452	0.1492	0.9878	0.0	-34.24	-23.92	-34.3	0.0	3.4	0.0	0.0014	0.1409	0.99	0.0	0.4892	0.3892	0.0	-31.48	176.81	1342.31	0.0	3339194.0	3.859042
124270748	32.32	-26.45	-34.98	0.0	3.36	0.0	-0.0449	0.1487	0.9879	0.0	-34.24	-23.93	-34.29	0.0	3.42	0.0	0.0017	0.1417	0.9899	0.0	0.489	0.389	0.0	-31.19	178.05	1349.62	0.0	3359183.0	3.879031
124290749	32.32	-26.45	-34.97	0.0	3.35	0.0	-0.0447	0.1478	0.988	0.0	-34.23	-23.94	-34.26	0.0	3.42	0.0	0.0023	0.142	0.9899	0.0	0.4888	0.3893	0.0	-30.63	177.59	1349.65	0.0	3379184.0	3.899032
124310739	32.32	-26.46	-34.96	0.0	3.35	0.0	-0.0439	0.1469	0.9882	0.0	-34.23	-23.95	-34.25	0.0	3.43	0.0	0.0035	0.142	0.9899	0.0	0.4881	0.3898	0.0	-29.14	176.2	1344.32	0.0	3399174.0	3.919022
124330739	32.32	-26.47	-34.95	0.0	3.35	0.0	-0.0434	0.1461	0.9883	0.0	-34.23	-23.96	-34.23	0.0	3.43	0.0	0.0047	0.1414	0.9899	0.0	0.4876	0.3909	0.0	-27.53	172.1	1323.35	0.0	3419174.0	3.939022
124350730	32.32	-26.48	-34.94	0.0	3.36	0.0	-0.0439	0.1452	0.9884	0.0	-34.23	-23.97	-34.21	0.0	3.44	0.0	0.0054	0.1404	0.9901	0.0	0.4875	0.3923	0.0	-26.76	166.25	1291.72	0.0	3439165.0	3.959013
124370729	32.32	-26.49	-34.93	0.0	3.36	0.0	-0.0441	0.1445	0.9885	0.0	-34.23	-23.99	-34.19	0.0	3.45	0.0	0.006	0.1395	0.9902	0.0	0.4874	0.3936	0.0	-26.06	161.62	1267.37	0.0	3459164.0	3.979012
124390719	32.32	-26.5	-34.92	0.0	3.36	0.0	-0.0441	0.1439	0.9886	0.0	-34.23	-24.0	-34.17	0.0	3.46	0.0	0.006	0.1397	0.9902	0.0	0.4874	0.3938	0.0	-26.22	162.18	1273.51	0.0	3479154.0	3.999002
124410718	32.32	-26.52	-34.91	0.0	3.36	0.0	-0.0438	0.1426	0.9888	0.0	-34.22	-24.02	-34.16	0.0	3.47	0.0	0.0061	0.1394	0.9902	0.0	0.4873	0.3945	0.0	-26.1	162.53	1283.18	0.0	3499153.0	4.019001
124430710	32.32	-26.53	-34.9	0.0	3.36	0.0	-0.0435	0.1415	0.989	0.0	-34.22	-24.04	-34.13	0.0	3.48	0.0	0.0058	0.1391	0.9903	0.0	0.4872	0.3951	0.0	-26.43	163.8	1299.14	0.0	3519145.0	4.038993
124450709	32.32	-26.54	-34.9	0.0	3.37	0.0	-0.0433	0.1403	0.9892	0.0	-34.22	-24.05	-34.12	0.0	3.49	0.0	0.0058	0.1378	0.9904	0.0	0.4872	0.3964	0.0	-26.39	162.87	1304.87	0.0	3539144.0	4.058992
124470699	32.32	-26.55	-34.9	0.0	3.37	0.0	-0.0432	0.1394	0.9893	0.0	-34.21	-24.07	-34.1	0.0	3.49	0.0	0.0058	0.1373	0.9905	0.0	0.4871	0.3972	0.0	-26.35	162.25	1307.39	0.0	3559134.0	4.078982
124490699	32.32	-26.55	-34.9	0.0	3.38	0.0	-0.0432	0.1388	0.9894	0.0	-34.21	-24.07	-34.1	0.0	3.5	0.0	0.0053	0.1367	0.9906	0.0	0.4872	0.3977	0.0	-26.88	163.36	1321.63	0.0	3579134.0	4.098982
124510689	32.32	-26.56	-34.9	0.0	3.39	0.0	-0.0435	0.1381	0.9895	0.0	-34.21	-24.08	-34.1	0.0	3.5	0.0	0.0043	0.136	0.9907	0.0	0.4876	0.3982	0.0	-28.23	165.07	1340.65	0.0	3599124.0	4.118972
124530688	32.32	-26.57	-34.91	0.0	3.39	0.0	-0.0438	0.1375	0.9895	0.0	-34.2	-24.09	-34.1	0.0	3.51	0.0	0.0036	0.1356	0.9908	0.0	0.4879	0.3987	0.0	-29.1	165.98	1352.57	0.0	3619123.0	4.138971
124550679	32.32	-26.57	-34.91	0.0	3.4	0.0	-0.0435	0.1369	0.9896	0.0	-34.2	-24.09	-34.11	0.0	3.52	0.0	0.0032	0.1354	0.9908	0.0	0.4879	0.3989	0.0	-29.59	168.29	1373.72	0.0	3639114.0	4.158962
124570679	32.31	-26.57	-34.91	0.0	3.4	0.0	-0.0432	0.1359	0.9898	0.0	-34.2	-24.1	-34.11	0.0	3.53	0.0	0.0025	0.1348	0.9909	0.0	0.488	0.3994	0.0	-30.58	171.67	1406.67	0.0	3659114.0	4.178962
124590669	32.31	-26.58	-34.92	0.0	3.41	0.0	-0.0432	0.1351	0.9899	0.0	-34.2	-24.1	-34.12	0.0	3.53	0.0	0.0025	0.1339	0.991	0.0	0.488	0.4004	0.0	-30.62	170.28	1405.94	0.0	3679104.0	4.198952
124610669	32.31	-26.59	-34.92	0.0	3.42	0.0	-0.0432	0.1348	0.9899	0.0	-34.2	-24.1	-34.12	0.0	3.54	0.0	0.0019	0.133	0.9911	0.0	0.4882	0.4009	0.0	-31.43	171.88	1424.67	0.0	3699104.0	4.218952
124630659	32.31	-26.59	-34.91	0.0	3.42	0.0	-0.0431	0.1344	0.99	0.0	-34.21	-24.1	-34.13	0.0	3.55	0.0	0.0022	0.1313	0.9913	0.0	0.488	0.4021	0.0	-30.95	169.31	1416.73	0.0	3719094.0	4.238942
124650658	32.3	-26.6	-34.91	0.0	3.42	0.0	-0.0429	0.1339	0.9901	0.0	-34.21	-24.11	-34.14	0.0	3.56	0.0	0.0023	0.1302	0.9915	0.0	0.4879	0.403	0.0	-30.71	168.02	1416.16	0.0	3739093.0	4.258941
124670649	32.3	-26.61	-34.9	0.0	3.42	0.0	-0.0429	0.1331	0.9902	0.0	-34.22	-24.11	-34.15	0.0	3.56	0.0	0.0023	0.1286	0.9917	0.0	0.4879	0.4044	0.0	-30.67	165.77	1412.8	0.0	3759084.0	4.278932
124690649	32.29	-26.62	-34.9	0.0	3.42	0.0	-0.0432	0.1325	0.9902	0.0	-34.22	-24.11	-34.15	0.0	3.56	0.0	0.0023	0.1275	0.9918	0.0	0.488	0.4055	0.0	-30.62	162.78	1399.82	0.0	3779084.0	4.298932
124710640	32.29	-26.63	-34.9	0.0	3.42	0.0	-0.0435	0.1322	0.9903	0.0	-34.23	-24.11	-34.16	0.0	3.57	0.0	0.0019	0.1267	0.9919	0.0	0.4882	0.4061	0.0	-31.09	161.94	1399.48	0.0	3799075.0	4.318923
124730639	32.28	-26.63	-34.89	0.0	3.42	0.0	-0.0448	0.1325	0.9902	0.0	-34.23	-24.11	-34.16	0.0	3.57	0.0	0.0018	0.1268	0.9919	0.0	0.4886	0.4063	0.0	-31.29	157.43	1362.46	0.0	3819074.0	4.338922
124750629	32.28	-26.63	-34.88	0.0	3.42	0.0	-0.0469	0.1328	0.99	0.0	-34.24	-24.11	-34.16	0.0	3.57	0.0	0.0017	0.1274	0.9919	0.0	0.4893	0.4065	0.0	-31.64	150.97	1308.62	0.0	3839064.0	4.358912
124770628	32.26	-26.62	-34.88	0.0	3.42	0.0	-0.0507	0.1333	0.9898	0.0	-34.25	-24.11	-34.16	0.0	3.57	0.0	0.0012	0.1288	0.9917	0.0	0.4907	0.4066	0.0	-32.56	141.7	1228.65	0.0	3859063.0	4.378911
124790619	32.24	-26.6	-34.88	0.0	3.43	0.0	-0.0545	0.1331	0.9896	0.0	-34.27	-24.1	-34.17	0.0	3.57	0.0	-0.0002	0.1304	0.9915	0.0	0.4924	0.4067	0.0	-34.47	135.57	1175.51	0.0	3879054.0	4.398902
124810619	32.23	-26.59	-34.88	0.0	3.43	0.0	-0.0565	0.1329	0.9895	0.0	-34.29	-24.09	-34.18	0.0	3.57	0.0	-0.0017	0.132	0.9912	0.0	0.4935	0.4061	0.0	-36.37	135.32	1166.52	0.0	3899054.0	4.418902
124830609	32.22	-26.58	-34.89	0.0	3.43	0.0	-0.0578	0.1328	0.9895	0.0	-34.3	-24.07	-34.19	0.0	3.57	0.0	-0.0037	0.1338	0.991	0.0	0.4946	0.405	0.0	-38.83	138.22	1180.32	0.0	3919044.0	4.438892
124850609	32.21	-26.57	-34.89	0.0	3.43	0.0	-0.0592	0.1327	0.9894	0.0	-34.31	-24.07	-34.2	0.0	3.57	0.0	-0.0052	0.1351	0.9908	0.0	0.4955	0.4043	0.0	-40.56	138.96	1180.14	0.0	3939044.0	4.458892
124870600	32.21	-26.57	-34.89	0.0	3.43	0.0	-0.0605	0.1329	0.9893	0.0	-34.31	-24.06	-34.21	0.0	3.58	0.0	-0.0066	0.1364	0.9906	0.0	0.4963	0.4035	0.0	-42.23	139.69	1178.34	0.0	3959035.0	4.478883
124890598	32.2	-26.57	-34.89	0.0	3.42	0.0	-0.0621	0.1328	0.9892	0.0	-34.32	-24.05	-34.21	0.0	3.58	0.0	-0.0082	0.1371	0.9905	0.0	0.4973	0.4033	0.0	-44.0	139.52	1174.02	0.0	3979033.0	4.498881
124910589	32.19	-26.56	-34.89	0.0	3.43	0.0	-0.0636	0.1329	0.9891	0.0	-34.33	-24.05	-34.18	0.0	3.59	0.0	-0.012	0.1392	0.9902	0.0	0.499	0.4015	0.0	-48.89	146.59	1215.64	0.0	3999024.0	4.518872
124930588	32.18	-26.56	-34.89	0.0	3.43	0.0	-0.0653	0.133	0.989	0.0	-34.33	-24.05	-34.17	0.0	3.59	0.0	-0.0146	0.1398	0.9901	0.0	0.5003	0.4009	0.0	-52.38	149.69	1234.86	0.0	4019023.0	4.538871
124950579	32.17	-26.56	-34.89	0.0	3.43	0.0	-0.0667	0.1328	0.9889	0.0	-34.33	-24.06	-34.16	0.0	3.6	0.0	-0.0167	0.1404	0.9899	0.0	0.5014	0.4006	0.0	-54.9	151.01	1242.66	0.0	4039014.0	4.558862
124970579	32.16	-26.56	-34.9	0.0	3.43	0.0	-0.068	0.1324	0.9889	0.0	-34.34	-24.06	-34.15	0.0	3.6	0.0	-0.0183	0.1408	0.9899	0.0	0.5023	0.4006	0.0	-56.94	151.27	1244.49	0.0	4059014.0	4.578862
124990570	32.15	-26.56	-34.9	0.0	3.43	0.0	-0.0686	0.1323	0.9888	0.0	-34.34	-24.06	-34.15	0.0	3.6	0.0	-0.0191	0.1411	0.9898	0.0	0.5027	0.4005	0.0	-57.93	151.67	1246.25	0.0	4079005.0	4.598853
125010569	32.14	-26.56	-34.9	0.0	3.43	0.0	-0.0694	0.1325	0.9888	0.0	-34.34	-24.06	-34.14	0.0	3.61	0.0	-0.02	0.1411	0.9898	0.0	0.5033	0.4004	0.0	-59.16	152.04	1248.41	0.0	4099004.0	4.618852
125030558	32.13	-26.57	-34.91	0.0	3.43	0.0	-0.0703	0.1328	0.9886	0.0	-34.34	-24.07	-34.14	0.0	3.6	0.0	-0.0208	0.1404	0.9899	0.0	0.5038	0.4006	0.0	-60.51	152.73	1255.25	0.0	4118993.0	4.638841
125050559	32.12	-26.57	-34.91	0.0	3.44	0.0	-0.0713	0.133	0.9886	0.0	-34.34	-24.08	-34.13	0.0	3.6	0.0	-0.0213	0.1396	0.99	0.0	0.5042	0.401	0.0	-61.29	151.69	1250.3	0.0	4138994.0	4.658842
125070549	32.12	-26.58	-34.91	0.0	3.45	0.0	-0.0715	0.1326	0.9886	0.0	-34.34	-24.08	-34.12	0.0	3.6	0.0	-0.0217	0.1387	0.9901	0.0	0.5044	0.4016	0.0	-62.13	151.99	1258.92	0.0	4158984.0	4.678832
125090549	32.11	-26.59	-34.91	0.0	3.45	0.0	-0.0719	0.1325	0.9886	0.0	-34.34	-24.09	-34.11	0.0	3.59	0.0	-0.0221	0.1377	0.9902	0.0	0.5047	0.4022	0.0	-62.9	151.99	1264.45	0.0	4178984.0	4.698832
125110539	32.1	-26.59	-34.91	0.0	3.45	0.0	-0.0721	0.1324	0.9886	0.0	-34.34	-24.1	-34.11	0.0	3.59	0.0	-0.0226	0.1366	0.9904	0.0	0.5048	0.4027	0.0	-63.95	153.04	1278.08	0.0	4198974.0	4.718822
125130538	32.1	-26.59	-34.92	0.0	3.46	0.0	-0.0714	0.1318	0.9887	0.0	-34.34	-24.1	-34.11	0.0	3.59	0.0	-0.0225	0.1355	0.9905	0.0	0.5046	0.4034	0.0	-64.33	154.33	1295.71	0.0	4218973.0	4.738821
125150529	32.09	-26.6	-34.93	0.0	3.46	0.0	-0.071	0.1318	0.9887	0.0	-34.34	-24.1	-34.11	0.0	3.59	0.0	-0.0222	0.1343	0.9907	0.0	0.5043	0.4039	0.0	-64.18	154.46	1302.77	0.0	4238964.0	4.758812
125170529	32.09	-26.6	-34.93	0.0	3.46	0.0	-0.0707	0.1321	0.9887	0.0	-34.34	-24.1	-34.11	0.0	3.59	0.0	-0.0218	0.1332	0.9908	0.0	0.5041	0.4044	0.0	-63.8	154.13	1304.77	0.0	4258964.0	4.778812
125190519	32.09	-26.6	-34.94	0.0	3.47	0.0	-0.0709	0.1324	0.9887	0.0	-34.34	-24.1	-34.11	0.0	3.59	0.0	-0.0215	0.1322	0.991	0.0	0.504	0.4049	0.0	-63.11	152.15	1293.43	0.0	4278954.0	4.798802
